ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
476,20200622,20200704,20200629,22148,SO60645,69.99
529,20200622,20200704,20200629,15822,SO60646,3.99
480,20200622,20200704,20200629,15822,SO60646,2.29
484,20200622,20200704,20200629,15822,SO60646,7.95
530,20200622,20200704,20200629,28937,SO60647,4.99
480,20200622,20200704,20200629,28937,SO60647,2.29
478,20200622,20200704,20200629,15232,SO60648,9.99
477,20200622,20200704,20200629,15232,SO60648,4.99
583,20200622,20200704,20200629,17789,SO60649,1700.99
490,20200622,20200704,20200629,17789,SO60649,53.99
593,20200622,20200704,20200629,17798,SO60650,564.99
478,20200622,20200704,20200629,17798,SO60650,9.99
477,20200622,20200704,20200629,17798,SO60650,4.99
214,20200622,20200704,20200629,17798,SO60650,34.99
595,20200622,20200704,20200629,17815,SO60651,564.99
485,20200622,20200704,20200629,17815,SO60651,21.98
478,20200622,20200704,20200629,17815,SO60651,9.99
477,20200622,20200704,20200629,17815,SO60651,4.99
489,20200622,20200704,20200629,17815,SO60651,53.99
463,20200622,20200704,20200629,17815,SO60651,24.49
480,20200622,20200704,20200629,11225,SO60652,2.29
540,20200622,20200704,20200629,16870,SO60653,32.60
529,20200622,20200704,20200629,25422,SO60654,3.99
540,20200622,20200704,20200629,25422,SO60654,32.60
214,20200622,20200704,20200629,25422,SO60654,34.99
529,20200622,20200704,20200629,24965,SO60655,3.99
540,20200622,20200704,20200629,24965,SO60655,32.60
217,20200622,20200704,20200629,24965,SO60655,34.99
536,20200622,20200704,20200629,23817,SO60656,29.99
478,20200622,20200704,20200629,23258,SO60657,9.99
477,20200622,20200704,20200629,23258,SO60657,4.99
477,20200622,20200704,20200629,21245,SO60658,4.99
478,20200622,20200704,20200629,21245,SO60658,9.99
484,20200622,20200704,20200629,21245,SO60658,7.95
478,20200622,20200704,20200629,14724,SO60659,9.99
477,20200622,20200704,20200629,14724,SO60659,4.99
480,20200622,20200704,20200629,14724,SO60659,2.29
528,20200622,20200704,20200629,23245,SO60660,4.99
214,20200622,20200704,20200629,23245,SO60660,34.99
528,20200622,20200704,20200629,15403,SO60661,4.99
214,20200622,20200704,20200629,15403,SO60661,34.99
485,20200622,20200704,20200629,15277,SO60662,21.98
478,20200622,20200704,20200629,15277,SO60662,9.99
477,20200622,20200704,20200629,15277,SO60662,4.99
214,20200622,20200704,20200629,15277,SO60662,34.99
465,20200622,20200704,20200629,15277,SO60662,24.49
535,20200622,20200704,20200629,14989,SO60663,24.99
528,20200622,20200704,20200629,14989,SO60663,4.99
480,20200622,20200704,20200629,14989,SO60663,2.29
485,20200622,20200704,20200629,14805,SO60664,21.98
487,20200622,20200704,20200629,14805,SO60664,54.99
463,20200622,20200704,20200629,14805,SO60664,24.49
537,20200622,20200704,20200629,13819,SO60665,35.00
537,20200622,20200704,20200629,29372,SO60666,35.00
528,20200622,20200704,20200629,29372,SO60666,4.99
529,20200622,20200704,20200629,17935,SO60667,3.99
539,20200622,20200704,20200629,17935,SO60667,24.99
214,20200622,20200704,20200629,17935,SO60667,34.99
529,20200622,20200704,20200629,19495,SO60668,3.99
214,20200622,20200704,20200629,19495,SO60668,34.99
541,20200622,20200704,20200629,23761,SO60669,28.99
530,20200622,20200704,20200629,23761,SO60669,4.99
217,20200622,20200704,20200629,23761,SO60669,34.99
530,20200622,20200704,20200629,12799,SO60670,4.99
217,20200622,20200704,20200629,12799,SO60670,34.99
537,20200622,20200704,20200629,11279,SO60671,35.00
528,20200622,20200704,20200629,11279,SO60671,4.99
480,20200622,20200704,20200629,11279,SO60671,2.29
537,20200622,20200704,20200629,13756,SO60672,35.00
528,20200622,20200704,20200629,13756,SO60672,4.99
214,20200622,20200704,20200629,13756,SO60672,34.99
467,20200622,20200704,20200629,13756,SO60672,24.49
537,20200622,20200704,20200629,12097,SO60673,35.00
485,20200622,20200704,20200629,12097,SO60673,21.98
528,20200622,20200704,20200629,14567,SO60674,4.99
537,20200622,20200704,20200629,14567,SO60674,35.00
480,20200622,20200704,20200629,14567,SO60674,2.29
484,20200622,20200704,20200629,14567,SO60674,7.95
537,20200622,20200704,20200629,12204,SO60675,35.00
528,20200622,20200704,20200629,12204,SO60675,4.99
485,20200622,20200704,20200629,12204,SO60675,21.98
222,20200622,20200704,20200629,12204,SO60675,34.99
485,20200622,20200704,20200629,16012,SO60676,21.98
480,20200622,20200704,20200629,16012,SO60676,2.29
485,20200622,20200704,20200629,17483,SO60677,21.98
480,20200622,20200704,20200629,17483,SO60677,2.29
484,20200622,20200704,20200629,17483,SO60677,7.95
231,20200622,20200704,20200629,12278,SO60678,49.99
594,20200622,20200704,20200629,19657,SO60679,564.99
535,20200622,20200704,20200629,19657,SO60679,24.99
528,20200622,20200704,20200629,19657,SO60679,4.99
480,20200622,20200704,20200629,19657,SO60679,2.29
486,20200622,20200704,20200629,19657,SO60679,159.00
363,20200622,20200704,20200629,13978,SO60680,2294.99
485,20200622,20200704,20200629,13978,SO60680,21.98
478,20200622,20200704,20200629,13978,SO60680,9.99
477,20200622,20200704,20200629,13978,SO60680,4.99
363,20200622,20200704,20200629,13999,SO60681,2294.99
353,20200622,20200704,20200629,11777,SO60682,2319.99
478,20200622,20200704,20200629,11777,SO60682,9.99
477,20200622,20200704,20200629,11777,SO60682,4.99
480,20200622,20200704,20200629,11777,SO60682,2.29
378,20200622,20200704,20200629,19951,SO60683,2443.35
583,20200622,20200704,20200629,23408,SO60684,1700.99
231,20200622,20200704,20200629,23408,SO60684,49.99
463,20200622,20200704,20200629,23408,SO60684,24.49
376,20200622,20200704,20200629,20227,SO60685,2443.35
540,20200622,20200704,20200629,20227,SO60685,32.60
376,20200622,20200704,20200629,19979,SO60686,2443.35
477,20200622,20200704,20200629,19979,SO60686,4.99
479,20200622,20200704,20200629,19979,SO60686,8.99
487,20200622,20200704,20200629,19979,SO60686,54.99
388,20200622,20200704,20200629,25037,SO60687,1120.49
490,20200622,20200704,20200629,25037,SO60687,53.99
569,20200622,20200704,20200629,29011,SO60688,742.35
479,20200622,20200704,20200629,29011,SO60688,8.99
477,20200622,20200704,20200629,29011,SO60688,4.99
566,20200622,20200704,20200629,26546,SO60689,742.35
541,20200622,20200704,20200629,26546,SO60689,28.99
530,20200622,20200704,20200629,26546,SO60689,4.99
578,20200622,20200704,20200629,25412,SO60690,1214.85
225,20200622,20200704,20200629,25412,SO60690,8.99
481,20200622,20200704,20200629,25401,SO60691,8.99
563,20200622,20200704,20200629,25401,SO60691,2384.07
605,20200622,20200704,20200629,17669,SO60692,539.99
538,20200622,20200704,20200629,17669,SO60692,21.49
529,20200622,20200704,20200629,17669,SO60692,3.99
214,20200622,20200704,20200629,17669,SO60692,34.99
467,20200622,20200704,20200629,17669,SO60692,24.49
584,20200622,20200704,20200629,22294,SO60693,539.99
529,20200622,20200704,20200629,22294,SO60693,3.99
538,20200622,20200704,20200629,22294,SO60693,21.49
217,20200622,20200704,20200629,22294,SO60693,34.99
228,20200622,20200704,20200629,22294,SO60693,49.99
384,20200622,20200704,20200629,19113,SO60694,1120.49
529,20200622,20200704,20200629,19113,SO60694,3.99
539,20200622,20200704,20200629,19113,SO60694,24.99
222,20200622,20200704,20200629,19113,SO60694,34.99
580,20200622,20200704,20200629,17464,SO60695,1700.99
539,20200622,20200704,20200629,17464,SO60695,24.99
234,20200622,20200704,20200629,17464,SO60695,49.99
225,20200622,20200704,20200629,17464,SO60695,8.99
581,20200622,20200704,20200629,20673,SO60696,1700.99
489,20200622,20200704,20200629,20673,SO60696,53.99
587,20200623,20200705,20200630,17065,SO60697,769.49
476,20200623,20200705,20200630,17065,SO60697,69.99
357,20200623,20200705,20200630,13592,SO60698,2319.99
214,20200623,20200705,20200630,13592,SO60698,34.99
479,20200623,20200705,20200630,11142,SO60699,8.99
477,20200623,20200705,20200630,11142,SO60699,4.99
487,20200623,20200705,20200630,11142,SO60699,54.99
228,20200623,20200705,20200630,11814,SO60700,49.99
225,20200623,20200705,20200630,11814,SO60700,8.99
535,20200623,20200705,20200630,12351,SO60701,24.99
528,20200623,20200705,20200630,12351,SO60701,4.99
473,20200623,20200705,20200630,12351,SO60701,63.50
590,20200623,20200705,20200630,17094,SO60702,769.49
237,20200623,20200705,20200630,17094,SO60702,49.99
587,20200623,20200705,20200630,15661,SO60703,769.49
528,20200623,20200705,20200630,15661,SO60703,4.99
536,20200623,20200705,20200630,15661,SO60703,29.99
222,20200623,20200705,20200630,15661,SO60703,34.99
529,20200623,20200705,20200630,11192,SO60704,3.99
222,20200623,20200705,20200630,11192,SO60704,34.99
529,20200623,20200705,20200630,11260,SO60705,3.99
222,20200623,20200705,20200630,11260,SO60705,34.99
535,20200623,20200705,20200630,26346,SO60706,24.99
528,20200623,20200705,20200630,26346,SO60706,4.99
217,20200623,20200705,20200630,26346,SO60706,34.99
538,20200623,20200705,20200630,27030,SO60707,21.49
530,20200623,20200705,20200630,26702,SO60708,4.99
541,20200623,20200705,20200630,26702,SO60708,28.99
214,20200623,20200705,20200630,26702,SO60708,34.99
536,20200623,20200705,20200630,23483,SO60709,29.99
480,20200623,20200705,20200630,23483,SO60709,2.29
535,20200623,20200705,20200630,25843,SO60710,24.99
480,20200623,20200705,20200630,25843,SO60710,2.29
536,20200623,20200705,20200630,22361,SO60711,29.99
528,20200623,20200705,20200630,22361,SO60711,4.99
478,20200623,20200705,20200630,16964,SO60712,9.99
477,20200623,20200705,20200630,16964,SO60712,4.99
475,20200623,20200705,20200630,19805,SO60713,69.99
478,20200623,20200705,20200630,20464,SO60714,9.99
477,20200623,20200705,20200630,20464,SO60714,4.99
484,20200623,20200705,20200630,20464,SO60714,7.95
477,20200623,20200705,20200630,12147,SO60715,4.99
225,20200623,20200705,20200630,12147,SO60715,8.99
528,20200623,20200705,20200630,15505,SO60716,4.99
480,20200623,20200705,20200630,15505,SO60716,2.29
477,20200623,20200705,20200630,16242,SO60717,4.99
480,20200623,20200705,20200630,16242,SO60717,2.29
540,20200623,20200705,20200630,15681,SO60718,32.60
529,20200623,20200705,20200630,15681,SO60718,3.99
217,20200623,20200705,20200630,15681,SO60718,34.99
475,20200623,20200705,20200630,28545,SO60719,69.99
489,20200623,20200705,20200630,28545,SO60719,53.99
225,20200623,20200705,20200630,28545,SO60719,8.99
489,20200623,20200705,20200630,26367,SO60720,53.99
467,20200623,20200705,20200630,26367,SO60720,24.49
538,20200623,20200705,20200630,21058,SO60721,21.49
529,20200623,20200705,20200630,21058,SO60721,3.99
225,20200623,20200705,20200630,21058,SO60721,8.99
217,20200623,20200705,20200630,21058,SO60721,34.99
529,20200623,20200705,20200630,24556,SO60722,3.99
480,20200623,20200705,20200630,24556,SO60722,2.29
529,20200623,20200705,20200630,24543,SO60723,3.99
228,20200623,20200705,20200630,24543,SO60723,49.99
530,20200623,20200705,20200630,16591,SO60724,4.99
530,20200623,20200705,20200630,13566,SO60725,4.99
225,20200623,20200705,20200630,13566,SO60725,8.99
537,20200623,20200705,20200630,14574,SO60726,35.00
528,20200623,20200705,20200630,14574,SO60726,4.99
485,20200623,20200705,20200630,14574,SO60726,21.98
480,20200623,20200705,20200630,14574,SO60726,2.29
485,20200623,20200705,20200630,12797,SO60727,21.98
214,20200623,20200705,20200630,12797,SO60727,34.99
489,20200623,20200705,20200630,11407,SO60728,53.99
590,20200623,20200705,20200630,14495,SO60729,769.49
476,20200623,20200705,20200630,14495,SO60729,69.99
587,20200623,20200705,20200630,14565,SO60730,769.49
217,20200623,20200705,20200630,14565,SO60730,34.99
588,20200623,20200705,20200630,14386,SO60731,769.49
476,20200623,20200705,20200630,14386,SO60731,69.99
491,20200623,20200705,20200630,14386,SO60731,53.99
465,20200623,20200705,20200630,14386,SO60731,24.49
594,20200623,20200705,20200630,15893,SO60732,564.99
485,20200623,20200705,20200630,15893,SO60732,21.98
225,20200623,20200705,20200630,15893,SO60732,8.99
231,20200623,20200705,20200630,15893,SO60732,49.99
361,20200623,20200705,20200630,13977,SO60733,2294.99
528,20200623,20200705,20200630,13977,SO60733,4.99
537,20200623,20200705,20200630,13977,SO60733,35.00
480,20200623,20200705,20200630,13977,SO60733,2.29
484,20200623,20200705,20200630,13977,SO60733,7.95
355,20200623,20200705,20200630,13658,SO60734,2319.99
485,20200623,20200705,20200630,13658,SO60734,21.98
480,20200623,20200705,20200630,13658,SO60734,2.29
359,20200623,20200705,20200630,11779,SO60735,2294.99
353,20200623,20200705,20200630,14290,SO60736,2319.99
485,20200623,20200705,20200630,14290,SO60736,21.98
222,20200623,20200705,20200630,14290,SO60736,34.99
569,20200623,20200705,20200630,14929,SO60737,742.35
570,20200623,20200705,20200630,14947,SO60738,742.35
541,20200623,20200705,20200630,14947,SO60738,28.99
225,20200623,20200705,20200630,14947,SO60738,8.99
530,20200623,20200705,20200630,14947,SO60738,4.99
579,20200623,20200705,20200630,18626,SO60739,1214.85
228,20200623,20200705,20200630,18626,SO60739,49.99
463,20200623,20200705,20200630,18626,SO60739,24.49
577,20200623,20200705,20200630,19311,SO60740,1214.85
214,20200623,20200705,20200630,19311,SO60740,34.99
589,20200623,20200705,20200630,11134,SO60741,769.49
376,20200623,20200705,20200630,20238,SO60742,2443.35
374,20200623,20200705,20200630,19959,SO60743,2443.35
222,20200623,20200705,20200630,19959,SO60743,34.99
604,20200623,20200705,20200630,28324,SO60744,539.99
479,20200623,20200705,20200630,28324,SO60744,8.99
606,20200623,20200705,20200630,22411,SO60745,539.99
477,20200623,20200705,20200630,22411,SO60745,4.99
479,20200623,20200705,20200630,22411,SO60745,8.99
217,20200623,20200705,20200630,22411,SO60745,34.99
606,20200623,20200705,20200630,27354,SO60746,539.99
561,20200623,20200705,20200630,11108,SO60747,2384.07
222,20200623,20200705,20200630,11108,SO60747,34.99
568,20200623,20200705,20200630,26581,SO60748,742.35
225,20200623,20200705,20200630,26581,SO60748,8.99
225,20200623,20200705,20200630,26600,SO60749,8.99
572,20200623,20200705,20200630,26600,SO60749,742.35
569,20200623,20200705,20200630,26608,SO60750,742.35
479,20200623,20200705,20200630,26608,SO60750,8.99
477,20200623,20200705,20200630,26608,SO60750,4.99
489,20200623,20200705,20200630,26608,SO60750,53.99
569,20200623,20200705,20200630,26513,SO60751,742.35
222,20200623,20200705,20200630,26513,SO60751,34.99
562,20200623,20200705,20200630,25623,SO60752,2384.07
479,20200623,20200705,20200630,25623,SO60752,8.99
477,20200623,20200705,20200630,25623,SO60752,4.99
605,20200623,20200705,20200630,22295,SO60753,539.99
538,20200623,20200705,20200630,22295,SO60753,21.49
529,20200623,20200705,20200630,22295,SO60753,3.99
217,20200623,20200705,20200630,22295,SO60753,34.99
386,20200623,20200705,20200630,20194,SO60754,1120.49
488,20200623,20200705,20200630,20194,SO60754,53.99
388,20200623,20200705,20200630,20197,SO60755,1120.49
539,20200623,20200705,20200630,20197,SO60755,24.99
390,20200623,20200705,20200630,20291,SO60756,1120.49
539,20200623,20200705,20200630,20291,SO60756,24.99
529,20200623,20200705,20200630,20291,SO60756,3.99
480,20200623,20200705,20200630,20291,SO60756,2.29
605,20200623,20200705,20200630,22644,SO60757,539.99
473,20200623,20200705,20200630,22644,SO60757,63.50
606,20200623,20200705,20200630,26866,SO60758,539.99
529,20200623,20200705,20200630,26866,SO60758,3.99
538,20200623,20200705,20200630,26866,SO60758,21.49
234,20200623,20200705,20200630,26866,SO60758,49.99
606,20200623,20200705,20200630,26890,SO60759,539.99
477,20200623,20200705,20200630,26890,SO60759,4.99
479,20200623,20200705,20200630,26890,SO60759,8.99
217,20200623,20200705,20200630,26890,SO60759,34.99
573,20200623,20200705,20200630,25734,SO60760,2384.07
577,20200623,20200705,20200630,14218,SO60761,1214.85
541,20200623,20200705,20200630,14218,SO60761,28.99
530,20200623,20200705,20200630,14218,SO60761,4.99
214,20200623,20200705,20200630,14218,SO60761,34.99
566,20200623,20200705,20200630,14012,SO60762,742.35
222,20200623,20200705,20200630,14012,SO60762,34.99
568,20200623,20200705,20200630,14287,SO60763,742.35
562,20200623,20200705,20200630,11080,SO60764,2384.07
222,20200623,20200705,20200630,11080,SO60764,34.99
231,20200623,20200705,20200630,11080,SO60764,49.99
363,20200624,20200706,20200701,14713,SO60765,2294.99
478,20200624,20200706,20200701,14713,SO60765,9.99
357,20200624,20200706,20200701,12473,SO60766,2319.99
478,20200624,20200706,20200701,12473,SO60766,9.99
359,20200624,20200706,20200701,12332,SO60767,2294.99
478,20200624,20200706,20200701,12332,SO60767,9.99
477,20200624,20200706,20200701,12332,SO60767,4.99
539,20200624,20200706,20200701,14860,SO60768,24.99
480,20200624,20200706,20200701,14860,SO60768,2.29
478,20200624,20200706,20200701,15235,SO60769,9.99
487,20200624,20200706,20200701,15235,SO60769,54.99
484,20200624,20200706,20200701,15235,SO60769,7.95
478,20200624,20200706,20200701,24267,SO60770,9.99
477,20200624,20200706,20200701,24267,SO60770,4.99
484,20200624,20200706,20200701,24267,SO60770,7.95
237,20200624,20200706,20200701,11366,SO60771,49.99
484,20200624,20200706,20200701,11121,SO60772,7.95
374,20200624,20200706,20200701,24852,SO60773,2443.35
479,20200624,20200706,20200701,24852,SO60773,8.99
477,20200624,20200706,20200701,24852,SO60773,4.99
583,20200624,20200706,20200701,25307,SO60774,1700.99
237,20200624,20200706,20200701,25307,SO60774,49.99
225,20200624,20200706,20200701,25307,SO60774,8.99
597,20200624,20200706,20200701,17795,SO60775,539.99
587,20200624,20200706,20200701,13836,SO60776,769.49
536,20200624,20200706,20200701,13836,SO60776,29.99
480,20200624,20200706,20200701,13836,SO60776,2.29
589,20200624,20200706,20200701,16562,SO60777,769.49
234,20200624,20200706,20200701,16562,SO60777,49.99
541,20200624,20200706,20200701,26804,SO60778,28.99
530,20200624,20200706,20200701,26804,SO60778,4.99
480,20200624,20200706,20200701,26804,SO60778,2.29
484,20200624,20200706,20200701,26804,SO60778,7.95
528,20200624,20200706,20200701,11203,SO60779,4.99
535,20200624,20200706,20200701,11203,SO60779,24.99
480,20200624,20200706,20200701,11203,SO60779,2.29
483,20200624,20200706,20200701,11203,SO60779,120.00
467,20200624,20200706,20200701,19801,SO60780,24.49
540,20200624,20200706,20200701,19801,SO60780,32.60
529,20200624,20200706,20200701,25069,SO60781,3.99
540,20200624,20200706,20200701,25069,SO60781,32.60
217,20200624,20200706,20200701,25069,SO60781,34.99
540,20200624,20200706,20200701,24262,SO60782,32.60
529,20200624,20200706,20200701,24262,SO60782,3.99
480,20200624,20200706,20200701,24262,SO60782,2.29
536,20200624,20200706,20200701,23065,SO60783,29.99
528,20200624,20200706,20200701,23065,SO60783,4.99
222,20200624,20200706,20200701,23065,SO60783,34.99
528,20200624,20200706,20200701,18506,SO60784,4.99
536,20200624,20200706,20200701,18506,SO60784,29.99
214,20200624,20200706,20200701,18506,SO60784,34.99
528,20200624,20200706,20200701,22192,SO60785,4.99
536,20200624,20200706,20200701,22192,SO60785,29.99
234,20200624,20200706,20200701,22192,SO60785,49.99
478,20200624,20200706,20200701,21413,SO60786,9.99
477,20200624,20200706,20200701,21413,SO60786,4.99
477,20200624,20200706,20200701,21317,SO60787,4.99
478,20200624,20200706,20200701,21317,SO60787,9.99
214,20200624,20200706,20200701,21317,SO60787,34.99
228,20200624,20200706,20200701,21317,SO60787,49.99
225,20200624,20200706,20200701,21317,SO60787,8.99
478,20200624,20200706,20200701,21451,SO60788,9.99
225,20200624,20200706,20200701,21451,SO60788,8.99
477,20200624,20200706,20200701,21451,SO60788,4.99
476,20200624,20200706,20200701,19669,SO60789,69.99
225,20200624,20200706,20200701,19669,SO60789,8.99
477,20200624,20200706,20200701,17426,SO60790,4.99
477,20200624,20200706,20200701,16875,SO60791,4.99
222,20200624,20200706,20200701,16875,SO60791,34.99
225,20200624,20200706,20200701,17177,SO60792,8.99
477,20200624,20200706,20200701,17177,SO60792,4.99
528,20200624,20200706,20200701,15895,SO60793,4.99
485,20200624,20200706,20200701,15895,SO60793,21.98
217,20200624,20200706,20200701,15895,SO60793,34.99
485,20200624,20200706,20200701,14444,SO60794,21.98
225,20200624,20200706,20200701,14444,SO60794,8.99
485,20200624,20200706,20200701,13749,SO60795,21.98
485,20200624,20200706,20200701,13761,SO60796,21.98
465,20200624,20200706,20200701,13761,SO60796,24.49
536,20200624,20200706,20200701,21074,SO60797,29.99
528,20200624,20200706,20200701,21074,SO60797,4.99
482,20200624,20200706,20200701,21074,SO60797,8.99
477,20200624,20200706,20200701,22310,SO60798,4.99
217,20200624,20200706,20200701,22310,SO60798,34.99
488,20200624,20200706,20200701,22310,SO60798,53.99
529,20200624,20200706,20200701,23601,SO60799,3.99
480,20200624,20200706,20200701,23601,SO60799,2.29
528,20200624,20200706,20200701,23613,SO60800,4.99
536,20200624,20200706,20200701,23613,SO60800,29.99
477,20200624,20200706,20200701,22507,SO60801,4.99
217,20200624,20200706,20200701,22507,SO60801,34.99
225,20200624,20200706,20200701,22507,SO60801,8.99
529,20200624,20200706,20200701,24547,SO60802,3.99
214,20200624,20200706,20200701,24547,SO60802,34.99
541,20200624,20200706,20200701,26419,SO60803,28.99
530,20200624,20200706,20200701,26419,SO60803,4.99
541,20200624,20200706,20200701,29424,SO60804,28.99
530,20200624,20200706,20200701,29424,SO60804,4.99
530,20200624,20200706,20200701,27941,SO60805,4.99
480,20200624,20200706,20200701,27941,SO60805,2.29
484,20200624,20200706,20200701,27941,SO60805,7.95
537,20200624,20200706,20200701,11514,SO60806,35.00
528,20200624,20200706,20200701,11514,SO60806,4.99
528,20200624,20200706,20200701,15402,SO60807,4.99
537,20200624,20200706,20200701,15402,SO60807,35.00
217,20200624,20200706,20200701,15402,SO60807,34.99
225,20200624,20200706,20200701,12537,SO60808,8.99
234,20200624,20200706,20200701,12377,SO60809,49.99
378,20200624,20200706,20200701,22996,SO60810,2443.35
479,20200624,20200706,20200701,22996,SO60810,8.99
477,20200624,20200706,20200701,22996,SO60810,4.99
361,20200624,20200706,20200701,13489,SO60811,2294.99
480,20200624,20200706,20200701,13489,SO60811,2.29
355,20200624,20200706,20200701,11810,SO60812,2319.99
528,20200624,20200706,20200701,11810,SO60812,4.99
537,20200624,20200706,20200701,11810,SO60812,35.00
214,20200624,20200706,20200701,11810,SO60812,34.99
353,20200624,20200706,20200701,13472,SO60813,2319.99
528,20200624,20200706,20200701,13472,SO60813,4.99
537,20200624,20200706,20200701,13472,SO60813,35.00
486,20200624,20200706,20200701,13472,SO60813,159.00
579,20200624,20200706,20200701,26961,SO60814,1214.85
491,20200624,20200706,20200701,26961,SO60814,53.99
581,20200624,20200706,20200701,19605,SO60815,1700.99
222,20200624,20200706,20200701,19605,SO60815,34.99
388,20200624,20200706,20200701,16929,SO60816,1120.49
222,20200624,20200706,20200701,16929,SO60816,34.99
606,20200624,20200706,20200701,22410,SO60817,539.99
225,20200624,20200706,20200701,11109,SO60818,8.99
561,20200624,20200706,20200701,11109,SO60818,2384.07
579,20200624,20200706,20200701,25419,SO60819,1214.85
214,20200624,20200706,20200701,25419,SO60819,34.99
575,20200624,20200706,20200701,25289,SO60820,2384.07
477,20200624,20200706,20200701,25289,SO60820,4.99
479,20200624,20200706,20200701,25289,SO60820,8.99
487,20200624,20200706,20200701,25289,SO60820,54.99
574,20200624,20200706,20200701,25397,SO60821,2384.07
541,20200624,20200706,20200701,25397,SO60821,28.99
530,20200624,20200706,20200701,25397,SO60821,4.99
225,20200624,20200706,20200701,25397,SO60821,8.99
563,20200624,20200706,20200701,25872,SO60822,2384.07
214,20200624,20200706,20200701,25872,SO60822,34.99
606,20200624,20200706,20200701,23158,SO60823,539.99
217,20200624,20200706,20200701,23158,SO60823,34.99
465,20200624,20200706,20200701,23158,SO60823,24.49
605,20200624,20200706,20200701,17557,SO60824,539.99
606,20200624,20200706,20200701,17668,SO60825,539.99
477,20200624,20200706,20200701,17668,SO60825,4.99
479,20200624,20200706,20200701,17668,SO60825,8.99
582,20200624,20200706,20200701,17270,SO60826,1700.99
222,20200624,20200706,20200701,17270,SO60826,34.99
388,20200624,20200706,20200701,27775,SO60827,1120.49
382,20200624,20200706,20200701,27182,SO60828,1120.49
490,20200624,20200706,20200701,27182,SO60828,53.99
606,20200624,20200706,20200701,26942,SO60829,539.99
477,20200624,20200706,20200701,26942,SO60829,4.99
479,20200624,20200706,20200701,26942,SO60829,8.99
217,20200624,20200706,20200701,26942,SO60829,34.99
575,20200624,20200706,20200701,16826,SO60830,2384.07
477,20200624,20200706,20200701,16826,SO60830,4.99
479,20200624,20200706,20200701,16826,SO60830,8.99
225,20200624,20200706,20200701,16826,SO60830,8.99
214,20200624,20200706,20200701,16826,SO60830,34.99
573,20200624,20200706,20200701,25738,SO60831,2384.07
477,20200624,20200706,20200701,25738,SO60831,4.99
479,20200624,20200706,20200701,25738,SO60831,8.99
563,20200624,20200706,20200701,13405,SO60832,2384.07
479,20200624,20200706,20200701,13405,SO60832,8.99
477,20200624,20200706,20200701,13405,SO60832,4.99
560,20200624,20200706,20200701,14219,SO60833,1214.85
569,20200624,20200706,20200701,29069,SO60834,742.35
477,20200624,20200706,20200701,29069,SO60834,4.99
479,20200624,20200706,20200701,29069,SO60834,8.99
574,20200624,20200706,20200701,11075,SO60835,2384.07
477,20200624,20200706,20200701,11075,SO60835,4.99
479,20200624,20200706,20200701,11075,SO60835,8.99
225,20200624,20200706,20200701,11449,SO60836,8.99
564,20200624,20200706,20200701,11449,SO60836,2384.07
363,20200625,20200707,20200702,15093,SO60837,2294.99
217,20200625,20200707,20200702,15093,SO60837,34.99
353,20200625,20200707,20200702,13265,SO60838,2319.99
478,20200625,20200707,20200702,13265,SO60838,9.99
477,20200625,20200707,20200702,13265,SO60838,4.99
222,20200625,20200707,20200702,13265,SO60838,34.99
484,20200625,20200707,20200702,28773,SO60839,7.95
483,20200625,20200707,20200702,28773,SO60839,120.00
539,20200625,20200707,20200702,17074,SO60840,24.99
529,20200625,20200707,20200702,17074,SO60840,3.99
480,20200625,20200707,20200702,17074,SO60840,2.29
476,20200625,20200707,20200702,26151,SO60841,69.99
214,20200625,20200707,20200702,13522,SO60842,34.99
217,20200625,20200707,20200702,15149,SO60843,34.99
463,20200625,20200707,20200702,17346,SO60844,24.49
225,20200625,20200707,20200702,15039,SO60845,8.99
225,20200625,20200707,20200702,17313,SO60846,8.99
489,20200625,20200707,20200702,16700,SO60847,53.99
491,20200625,20200707,20200702,16704,SO60848,53.99
583,20200625,20200707,20200702,20975,SO60849,1700.99
529,20200625,20200707,20200702,20975,SO60849,3.99
539,20200625,20200707,20200702,20975,SO60849,24.99
480,20200625,20200707,20200702,20975,SO60849,2.29
380,20200625,20200707,20200702,12650,SO60850,2443.35
539,20200625,20200707,20200702,11711,SO60851,24.99
529,20200625,20200707,20200702,11711,SO60851,3.99
480,20200625,20200707,20200702,11711,SO60851,2.29
539,20200625,20200707,20200702,28801,SO60852,24.99
480,20200625,20200707,20200702,28801,SO60852,2.29
541,20200625,20200707,20200702,11331,SO60853,28.99
530,20200625,20200707,20200702,11331,SO60853,4.99
480,20200625,20200707,20200702,11331,SO60853,2.29
541,20200625,20200707,20200702,26777,SO60854,28.99
530,20200625,20200707,20200702,26777,SO60854,4.99
217,20200625,20200707,20200702,26777,SO60854,34.99
535,20200625,20200707,20200702,26289,SO60855,24.99
528,20200625,20200707,20200702,26289,SO60855,4.99
540,20200625,20200707,20200702,25896,SO60856,32.60
529,20200625,20200707,20200702,25896,SO60856,3.99
217,20200625,20200707,20200702,25896,SO60856,34.99
237,20200625,20200707,20200702,25896,SO60856,49.99
536,20200625,20200707,20200702,23481,SO60857,29.99
536,20200625,20200707,20200702,23092,SO60858,29.99
536,20200625,20200707,20200702,23193,SO60859,29.99
480,20200625,20200707,20200702,23193,SO60859,2.29
536,20200625,20200707,20200702,17601,SO60860,29.99
